aln_base	nheaders	pis	vars	seq_len	seq_len_nogap	gap_prop	nogap_prop	gc_mean	gc_var	gap_mean	gap_var	pi_mean	pi_std	total_tree_len	treeness	inter_len_mean	inter_len_var	ter_len_mean	ter_len_var	supp_mean	coeffVar_len	rcv	treeness_o_rcv	saturation	SymPval	MarPval	IntPval	LB_std	gc_mean_pos1	gc_var_pos1	gap_mean_pos1	gap_var_pos1	gc_mean_pos2	gc_var_pos2	gap_mean_pos2	gap_var_pos2	gc_mean_pos3	gc_var_pos3	gap_mean_pos3	gap_var_pos3
clean_E1209.phy-out.fas	217	288	317	360	57	0.149501	0.850499	53.444567000000006	8.674230999999999	14.950076999999999	155.209044	61.436572	13.018203	10.542053999999998	0.438237	0.021588	0.001119	0.027291000000000003	0.002513	60.285047	1.7466080000000002	0.00049641935483871	0.24581	0.648936	0.009571	0.001163	0.806883	17.808289000000002	57.585302	15.78478	14.950076999999999	155.209044	36.898447	18.833181	14.950076999999999	155.209044	65.849981	57.59573100000001	14.950076999999999	155.209044
clean_E1210.phy-out.fas	360	170	203	435	15	0.037069	0.962931	62.009152	8.022517	3.706897	91.402495	86.003582	12.367443	10.459019999999999	0.440296	0.012899	0.000656	0.016261	0.000897	43.330532	1.9135900000000001	0.000210566666666667	0.172166	0.527834	0.0	0.0	0.958785	25.795622	62.94389	2.723878	3.706897	91.402495	41.111839	0.829177	3.706897	91.402495	81.971726	55.030764000000005	3.706897	91.402495
clean_E1211.phy-out.fas	233	77	88	132	54	0.016485	0.9835149999999999	60.420267	6.624441	1.6484590000000001	23.520336	84.188703	7.277491	13.540496	0.42212700000000003	0.024850999999999998	0.001582	0.033582	0.0035189999999999996	35.443478000000006	1.7336040000000001	0.000259652360515021	0.143319	1.963893	0.120629	0.149224		33.639931	62.142903000000004	6.779607	1.6484590000000001	23.520336	40.718352	6.737033	1.6484590000000001	23.520336	78.395675	63.523982999999994	1.6484590000000001	23.520336
clean_E1212.phy-out.fas	312	354	382	444	45	0.123896	0.8761040000000001	57.980321999999994	16.474362	12.389553	113.49094099999999	64.908066	12.4147	16.61261	0.405376	0.021794	0.001073	0.031661	0.002102	69.33657	1.5007030000000001	0.000311035256410256	0.23939000000000002	0.798981	0.000752	0.000256	0.362687	26.061837	60.119417000000006	12.776158	12.389553	113.49094099999999	44.445067	7.426141	12.389553	113.49094099999999	69.37648399999999	78.53268299999999	12.389553	113.49094099999999
clean_E1214.phy-out.fas	347	272	302	438	24	0.051261	0.9487389999999999	53.19083199999999	15.768507000000001	5.12613	128.602497	76.792519	14.462987	16.257768	0.463296	0.021896000000000002	0.001279	0.025146	0.002207	60.52907	1.7755400000000001	0.000274628242074928	0.20569099999999998	1.297703	0.000373	0.00264	0.013766999999999998	34.481208	55.619308	9.542685	5.12613	128.602497	32.688857	2.728657	5.12613	128.602497	71.264331	66.469876	5.12613	128.602497
clean_E1216.phy-out.fas	216	269	311	399	36	0.146895	0.8531049999999999	61.060214	7.83343	14.689502	235.00534100000002	64.642798	16.187956	11.204342	0.374292	0.019688999999999998	0.001076	0.032457	0.003206	55.948356999999994	1.7895159999999999	0.000634046296296296	0.36590100000000003	0.376191	0.00011899999999999999	6e-06	0.9240809999999999	22.398691	54.637823	11.112502000000001	14.689502	235.00534100000002	52.713727	3.440031	14.689502	235.00534100000002	75.829091	31.815755	14.689502	235.00534100000002
clean_E1218.phy-out.fas	265	216	256	339	18	0.082518	0.917482	58.001752	7.596653999999999	8.251795	92.838748	76.67951	12.577595	6.082063	0.45395100000000005	0.010537999999999999	0.000359	0.012532	0.000414	53.71374	1.7044119999999998	0.000297516981132075	0.17368	0.40574699999999997	0.135888	0.182832	0.14290999999999998	26.892822999999996	58.493163	6.091157	8.251795	92.838748	43.704964000000004	5.559234	8.251795	92.838748	71.807129	40.26587	8.251795	92.838748
clean_E1222.phy-out.fas	345	203	233	327	90	0.016487	0.983513	54.797118999999995	13.943945000000001	1.6487169999999998	34.342005	84.420754	9.089929	16.209467	0.43807700000000005	0.020763	0.0013449999999999998	0.026400999999999997	0.002815	50.201754	1.936814	0.00018269855072463798	0.14388099999999998	1.7240799999999998	0.6951510000000001	0.765255		33.540316	56.557261	3.945318	1.6487169999999998	34.342005	49.355631	2.6166270000000003	1.6487169999999998	34.342005	58.478467	99.158489	1.6487169999999998	34.342005
clean_E1223.phy-out.fas	383	255	280	447	102	0.051780999999999994	0.948219	59.550784	12.871547	5.1781239999999995	80.820353	80.153049	11.130422	16.137546	0.42888699999999996	0.018213999999999998	0.000662	0.024064	0.0013800000000000002	54.447368000000004	1.517075	0.000211378590078329	0.18876300000000001	1.264737	0.002238	0.000381	0.8435590000000001	33.92931	52.86330400000001	6.908994	5.1781239999999995	80.820353	46.167888	5.937924	5.1781239999999995	80.820353	79.62115899999999	67.936391	5.1781239999999995	80.820353
clean_E1224.phy-out.fas	371	213	237	393	9	0.030101999999999997	0.9698979999999999	53.822688	12.274338	3.010226	59.953368999999995	83.177872	10.487117999999999	18.027766	0.480864	0.023556999999999998	0.0014789999999999998	0.025226	0.002149	50.714674	1.7456479999999999	0.000198479784366577	0.153133	1.3660370000000002	0.045157	0.014130000000000002	0.691342	32.022338	41.278434000000004	10.70722	3.010226	59.953368999999995	36.337195	1.459484	3.010226	59.953368999999995	83.85214599999999	59.696169	3.010226	59.953368999999995
clean_E1227.phy-out.fas	336	190	245	429	30	0.09209500000000001	0.907905	61.392816	4.763454	9.209539999999999	91.646025	78.835704	12.206742	14.675699	0.441438	0.019455	0.001007	0.024397	0.002281	51.411411	1.851884	0.00021275892857142902	0.161941	0.594551	0.038717	0.006142	0.827939	27.081845	46.659490999999996	3.044403	9.209539999999999	91.646025	53.549263	7.907723	9.209539999999999	91.646025	83.970424	22.727914000000002	9.209539999999999	91.646025
clean_E1228.phy-out.fas	287	360	398	483	141	0.245158	0.754842	49.316520000000004	14.36229	24.515766	35.772354	56.024135	9.046418	22.759691	0.468818	0.037571	0.004036	0.042124	0.004816	63.591549	1.668971	0.000240728222996516	0.147368	2.988006	0.003667	0.000567	0.6047130000000001	33.175305	51.518905	9.129477	24.515766	35.772354	35.849722	11.059863	24.515766	35.772354	60.580932	62.941221999999996	24.515766	35.772354
clean_E1229.phy-out.fas	377	298	336	480	81	0.09462899999999999	0.9053709999999999	50.837827000000004	14.4445	9.462864999999999	43.128271999999996	76.008299	10.393436999999999	16.696898	0.43820699999999996	0.019563	0.001234	0.024881	0.002855	59.195187	2.037405	0.000175981432360743	0.151401	1.7772869999999998	2.1e-05	2e-06	0.507311	39.851709	54.596399	6.093237	9.462864999999999	43.128271999999996	40.259791	5.764652	9.462864999999999	43.128271999999996	57.657291	63.41915699999999	9.462864999999999	43.128271999999996
clean_E1230.phy-out.fas	371	330	384	492	60	0.157107	0.842893	61.040152	22.138492000000003	15.71067	66.11110500000001	66.97635	10.34698	15.7659	0.42988999999999994	0.018417	0.0009029999999999999	0.024227000000000002	0.002176	60.763587	1.8444349999999998	0.00022703773584905698	0.195936	1.378123	0.008428	0.001204	0.7124	29.561049	58.42313299999999	10.031155	15.71067	66.11110500000001	53.598135	3.2841839999999998	15.71067	66.11110500000001	71.099189	108.050315	15.71067	66.11110500000001
clean_E1232.phy-out.fas	312	301	359	474	24	0.122545	0.8774549999999999	58.138676000000004	9.059863	12.254544000000001	99.706373	71.43417	12.478017	16.866865	0.42367	0.023126	0.001531	0.031157	0.002936	59.508091	1.7463389999999999	0.00026338141025641	0.19396	0.7324039999999999	0.380375	0.258759	0.5286569999999999	24.451531	61.05019300000001	4.66455	12.254544000000001	99.706373	46.741595000000004	2.5556080000000003	12.254544000000001	99.706373	66.624241	55.756622	12.254544000000001	99.706373
clean_E1233.phy-out.fas	356	271	307	456	45	0.05745499999999999	0.9425450000000001	58.487598	9.75152	5.745491	65.808553	80.53789300000001	11.61405	17.092768	0.406596	0.019688	0.00112	0.028491000000000002	0.002777	56.759206999999996	1.8403900000000002	0.000189570224719101	0.16598	1.226065	0.019118	0.004565	0.7919109999999999	31.232294	62.027494	2.376484	5.745491	65.808553	54.309599	1.217222	5.745491	65.808553	59.1257	77.22751600000001	5.745491	65.808553
clean_E1235.phy-out.fas	327	319	346	450	177	0.040285	0.959715	52.566855000000004	9.684422999999999	4.028542	59.380233	79.265955	10.614683	21.067989	0.42466000000000004	0.027613	0.002309	0.037068000000000004	0.0041600000000000005	62.75	1.763305	0.000182379204892966	0.14043699999999998	1.301016	0.000135	5.6000000000000006e-05	0.25473	28.005823	61.657543999999994	2.56708	4.028542	59.380233	42.972291999999996	2.075173	4.028542	59.380233	53.07072900000001	69.043638	4.028542	59.380233
clean_E1236.phy-out.fas	350	344	384	507	183	0.154387	0.845613	59.164064	15.200282000000001	15.438715	54.56684	68.110638	9.603049	17.582777	0.43789399999999995	0.022188	0.001254	0.028238	0.002358	63.417867	1.6888169999999998	0.000215462857142857	0.172215	1.448661	0.0	0.0	0.269953	24.884401	54.959030000000006	5.800746	15.438715	54.56684	48.680606	5.333508999999999	15.438715	54.56684	73.852556	68.11211800000001	15.438715	54.56684
clean_E1237.phy-out.fas	312	86	91	144	102	0.087607	0.912393	51.288763	11.320609	8.760684	1.910166	78.01749000000001	5.17909	13.45156	0.44726800000000005	0.019471000000000002	0.001101	0.02383	0.001997	36.239482	1.819611	0.000175163461538462	0.122188	3.849679	1.1e-05	5e-06	0.212561	29.962697	57.69029499999999	5.364472	8.760684	1.910166	44.760172999999995	4.465879	8.760684	1.910166	51.415821	84.461292	8.760684	1.910166
clean_E1238.phy-out.fas	327	182	216	450	66	0.087421	0.9125790000000001	60.268995	9.551002	8.7421	166.605063	77.443842	15.820448	15.090344	0.43578500000000003	0.020297	0.001336	0.026037	0.0029059999999999997	44.342593	1.9906709999999999	0.000324969418960245	0.24384699999999998	1.104717	0.0	0.0	0.305444	34.297584	57.62667	2.800944	8.7421	166.605063	55.923986	1.495585	8.7421	166.605063	67.256074	64.04275	8.7421	166.605063
clean_E1239.phy-out.fas	200	211	246	381	12	0.186102	0.813898	57.51643000000001	11.928144999999999	18.610235999999997	298.966327	60.888220999999994	15.300648	17.564977	0.383531	0.034197000000000005	0.0026320000000000002	0.054140999999999995	0.005577	50.852792	1.465681	0.000814255	0.42461000000000004	0.37206100000000003	0.501825	0.749742	0.248823	26.678454	56.470496	6.546733000000001	18.610235999999997	298.966327	45.037465999999995	13.610945999999998	18.610235999999997	298.966327	71.041329	71.970057	18.610235999999997	298.966327
clean_E1240.phy-out.fas	313	289	313	411	18	0.06054	0.9394600000000001	57.698316000000005	9.149508	6.0539629999999995	86.713768	74.27107	12.42602	14.587378	0.423108	0.01991	0.001289	0.026886	0.0030629999999999998	58.06129	1.9982650000000002	0.000248594249201278	0.183901	1.121001	0.007751999999999999	0.00271	0.346848	28.045648	59.821971	5.304705	6.0539629999999995	86.713768	51.910452	2.956746	6.0539629999999995	86.713768	61.362525	54.024443999999995	6.0539629999999995	86.713768
clean_E1241.phy-out.fas	267	231	247	339	15	0.033012	0.966988	50.328476	5.4302019999999995	3.301183	81.702173	79.100215	11.693467	14.573603	0.414418	0.022877	0.00172	0.031963	0.0034270000000000004	58.07196999999999	1.855822	0.000254194756554307	0.163772	0.651012	0.24183000000000002	0.76879	0.037187	21.331887	53.171448	6.776791	3.301183	81.702173	37.643143	4.146897	3.301183	81.702173	60.170836	28.575599	3.301183	81.702173
clean_E1242.phy-out.fas	281	251	340	702	210	0.355674	0.6443260000000001	59.303174	4.314321	35.567417999999996	9.952871	56.268081	4.926756	12.284028999999999	0.407043	0.017986000000000002	0.001192	0.025921	0.003036	46.888489	2.100784	0.00012679715302491102	0.087534	3.026112	0.16108599999999998	0.050085000000000005	0.701234	32.384096	57.639548	5.479967	35.567417999999996	9.952871	50.110178999999995	2.696552	35.567417999999996	9.952871	70.15979499999999	23.971186	35.567417999999996	9.952871
clean_E1243.phy-out.fas	374	223	243	450	207	0.025223	0.974777	57.395938	15.602366	2.522282	43.288004	83.968399	8.798537	21.964579	0.46466999999999997	0.027510000000000003	0.0016579999999999998	0.031439	0.002986	52.96765500000001	1.635644	0.000203414438502674	0.163723	2.076584	0.0	0.0	0.10646199999999999	27.870140999999997	55.282014000000004	2.9036779999999998	2.522282	43.288004	42.787693	0.8541	2.522282	43.288004	74.11810799999999	116.02148899999999	2.522282	43.288004
clean_E1244.phy-out.fas	369	251	287	417	165	0.121288	0.878712	59.644961	9.94807	12.128834	167.59005200000001	69.597712	12.365018	19.873964	0.463537	0.025169999999999998	0.001605	0.028893000000000002	0.0027760000000000003	55.17213100000001	1.732045	0.00031942547425474303	0.25428	0.851513	0.13295099999999999	0.045543	0.6180479999999999	23.532817	62.244542	4.313868	12.128834	167.59005200000001	37.389503000000005	5.242958	12.128834	167.59005200000001	79.300837	73.444462	12.128834	167.59005200000001
clean_E1245.phy-out.fas	332	185	204	258	30	0.016987000000000002	0.9830129999999999	57.001865	17.23975	1.698655	34.167611	82.134376	8.575650999999999	22.588503	0.444304	0.030505	0.0036420000000000003	0.037808	0.0038420000000000004	51.237082	1.792072	0.000247045180722892	0.184601	1.720677	0.135378	0.164071	0.19250899999999999	22.989985	68.819407	7.890509	1.698655	34.167611	32.919265	3.661389	1.698655	34.167611	69.266924	98.396805	1.698655	34.167611
clean_E1246.phy-out.fas	270	221	245	357	36	0.114006	0.8859940000000001	57.956779000000004	9.767208	11.40056	195.47456	68.566924	14.293563	19.971525	0.507463	0.037958	0.003093	0.036432	0.0057	60.565543000000005	1.782835	0.00046927037037037005	0.24967899999999998	0.722634	0.090159	0.045334	0.40574099999999996	21.278021	58.856097	8.077888	11.40056	195.47456	40.333614000000004	6.751207000000001	11.40056	195.47456	74.680625	57.623647999999996	11.40056	195.47456
clean_E1247.phy-out.fas	385	196	220	453	237	0.00301	0.9969899999999999	52.16411	5.496713	0.301023	5.401644	90.939175	4.439876	17.187169	0.456334	0.020531999999999998	0.001736	0.02427	0.003336	50.280105	2.24873	0.00010350389610389599	0.087324	3.9260839999999995	0.0	0.0	0.7135050000000001	35.223448	53.755230000000005	1.302824	0.301023	5.401644	36.498568	0.286548	0.301023	5.401644	66.23853199999999	40.258362	0.301023	5.401644
clean_E1249.phy-out.fas	341	285	320	456	126	0.033589	0.966411	53.545811	11.423532000000002	3.3589290000000003	30.542457000000002	80.825071	8.588002000000001	15.375403	0.412629	0.01877	0.000875	0.026483999999999997	0.002176	63.295857999999996	1.7335770000000001	0.00018207331378299098	0.15046700000000002	1.384031	0.112303	0.055805999999999994	0.508989	25.934309	52.748583999999994	6.397376	3.3589290000000003	30.542457000000002	45.082322	1.9777240000000003	3.3589290000000003	30.542457000000002	62.806529000000005	54.97975600000001	3.3589290000000003	30.542457000000002
clean_E1250.phy-out.fas	335	188	224	426	27	0.094408	0.905592	62.07784100000001	4.409132	9.440824000000001	146.096601	78.204722	14.612960999999999	11.253076	0.456475	0.015472	0.000559	0.018258	0.0008410000000000001	48.915663	1.56984	0.000288868656716418	0.211996	0.094802	0.306467	0.510039	0.113471	30.585081	64.623487	1.349941	9.440824000000001	146.096601	57.160540000000005	3.141724	9.440824000000001	146.096601	64.449709	31.861772	9.440824000000001	146.096601
clean_E1251.phy-out.fas	307	378	462	645	237	0.29844699999999996	0.701553	59.825196999999996	9.5376	29.844709	6.873546000000001	57.346194	4.644272	16.884853	0.42611800000000005	0.023668	0.001486	0.031563	0.002379	62.1875	1.596811	0.00014437133550488602	0.10401300000000001	4.310007	0.005208	0.001173	0.696152	27.074374	62.813605	8.899728	29.844709	6.873546000000001	41.630926	3.446392	29.844709	6.873546000000001	75.030838	44.096790000000006	29.844709	6.873546000000001
clean_E1252.phy-out.fas	280	254	285	426	15	0.12188099999999999	0.8781190000000001	60.860772999999995	7.965207	12.188129	237.268708	67.363091	17.036244	17.996973999999998	0.39021100000000003	0.025352	0.001736	0.039194	0.0037719999999999997	54.559567	1.638306	0.000487946428571429	0.35013099999999997	0.351586	0.043036000000000005	0.027975999999999997	0.272599	26.684379999999997	50.945726	5.179291	12.188129	237.268708	63.979716	3.794451	12.188129	237.268708	67.65687700000001	61.191787	12.188129	237.268708
clean_E1253.phy-out.fas	379	212	250	441	75	0.026942	0.973058	56.39845699999999	9.04375	2.6941650000000004	55.998132999999996	85.75696500000001	10.205596	15.291195000000002	0.41206000000000004	0.016758000000000002	0.00073	0.023721000000000003	0.001946	51.734043	1.81453	0.000160994722955145	0.148078	1.164032	5e-06	1e-06	0.327728	33.871657	52.877973	2.14842	2.6941650000000004	55.998132999999996	45.242813	1.355448	2.6941650000000004	55.998132999999996	71.074584	60.336443	2.6941650000000004	55.998132999999996
clean_E1254.phy-out.fas	368	148	170	459	45	0.042484	0.957516	60.312001	4.198182	4.248366000000001	62.601973	87.322599	10.644644	8.760755	0.504857	0.012118	0.000686	0.011788	0.0006309999999999999	42.786301	2.145347	0.000153625	0.11198	0.453363	0.32519699999999996	0.134105	0.890242	34.07824	58.288206	1.372477	4.248366000000001	62.601973	51.500949	2.427706	4.248366000000001	62.601973	71.146847	41.498537	4.248366000000001	62.601973
clean_E1255.phy-out.fas	339	343	421	579	36	0.21573699999999998	0.784263	56.276839	8.900967999999999	21.573662	26.559127	66.29741899999999	8.680356	17.631906	0.43109200000000003	0.022622	0.0017280000000000002	0.029589999999999998	0.0024739999999999996	56.08631	1.7591919999999999	0.000147011799410029	0.115606	2.070703	0.000528	0.00015800000000000002	0.40076999999999996	36.410140000000006	50.69344	4.041774	21.573662	26.559127	50.175027	2.205307	21.573662	26.559127	67.962049	46.112521	21.573662	26.559127
clean_E1257.phy-out.fas	310	361	402	522	93	0.17515799999999998	0.824842	51.398590000000006	12.807034	17.515757999999998	119.26451599999999	62.843073	13.001458999999999	19.36506	0.46322700000000006	0.02922	0.002352	0.033531	0.00372	63.856678	1.7563369999999998	0.000309961290322581	0.207432	1.104816	2.1e-05	3e-06	0.34419	30.153236	55.728218000000005	6.569354	17.515757999999998	119.26451599999999	39.254633	5.0325690000000005	17.515757999999998	119.26451599999999	59.21291899999999	78.06245799999999	17.515757999999998	119.26451599999999
clean_E1258.phy-out.fas	385	238	271	432	201	0.014519999999999998	0.9854799999999999	55.143214	6.1836199999999995	1.45202	13.698773000000001	87.55043	5.849183	13.002894	0.46141899999999997	0.015706	0.000618	0.01819	0.0012369999999999998	56.931937	1.7979349999999998	0.00011898701298701299	0.099281	1.5223389999999999	5.4000000000000005e-05	1.1e-05	0.303429	26.266056	57.30443399999999	1.478812	1.45202	13.698773000000001	49.562507000000004	0.9494969999999999	1.45202	13.698773000000001	58.562702	49.121627000000004	1.45202	13.698773000000001
clean_E1259.phy-out.fas	356	350	427	570	213	0.21521300000000002	0.784787	60.846872999999995	14.947698999999998	21.521289000000003	27.32061	65.436647	6.963750999999999	23.373948000000002	0.389061	0.025762	0.001158	0.040113	0.0039030000000000002	55.677054000000005	1.541978	0.000170820224719101	0.156305	1.662143	0.0	0.0	0.703784	20.294407	57.017605	5.904041	21.521289000000003	27.32061	47.290046000000004	4.23231	21.521289000000003	27.32061	78.232518	69.808177	21.521289000000003	27.32061
clean_E1260.phy-out.fas	232	45	54	117	66	0.02122	0.9787799999999999	55.969536	7.106483	2.122016	44.374527	89.28893599999999	9.257437	7.877242999999999	0.510075	0.017546	0.001039	0.016635	0.001286	27.017467	1.994372	0.000304306034482759	0.138409	0.7176680000000001	0.5011800000000001	0.370629	0.547862	37.548508	46.248736	1.215529	2.122016	44.374527	40.263473	2.5117540000000003	2.122016	44.374527	81.3964	53.588966000000006	2.122016	44.374527
clean_E1261.phy-out.fas	295	142	168	297	51	0.049581	0.950419	58.008295	7.674177	4.958055	106.53684799999999	80.535001	12.636169	11.210975	0.457063	0.017547999999999998	0.00084	0.020633000000000002	0.0012779999999999998	41.537671	1.705452	0.00029196610169491497	0.188442	0.646061	3.3e-05	1e-05	0.332453	33.591322	40.445685	8.535817999999999	4.958055	106.53684799999999	43.061204	4.279591	4.958055	106.53684799999999	90.51778900000001	37.034468	4.958055	106.53684799999999
clean_E1262.phy-out.fas	381	292	318	465	168	0.028939	0.9710610000000001	52.57094300000001	8.083025	2.893912	50.310719	81.11643199999999	10.711155	19.570679000000002	0.449854	0.023291	0.002222	0.028258999999999996	0.002595	63.298942000000004	1.904624	0.000151262467191601	0.12811	1.9952919999999998	2.8000000000000003e-05	7.000000000000001e-06	0.237542	36.080328	51.176276	3.4677269999999996	2.893912	50.310719	54.158933	2.539284	2.893912	50.310719	52.377621000000005	56.782512	2.893912	50.310719
clean_E1263.phy-out.fas	318	144	189	456	66	0.09210499999999999	0.9078950000000001	63.361617	2.442679	9.210526	164.768606	79.519912	14.709477	11.101728999999999	0.5045850000000001	0.017783	0.001163	0.017294999999999998	0.0009400000000000001	40.222221999999995	1.8472259999999998	0.000329918238993711	0.207921	0.073657	0.000167	8e-06	0.9417760000000001	36.244878	48.620083	2.299157	9.210526	164.768606	54.164168999999994	1.0174969999999999	9.210526	164.768606	87.300598	18.23215	9.210526	164.768606
clean_E1265.phy-out.fas	363	301	345	456	201	0.087719	0.9122809999999999	54.941354000000004	7.428439999999999	8.771930000000001	135.343652	72.797251	13.059502	23.081148000000002	0.416734	0.026719	0.0018440000000000002	0.037087	0.003286	59.402778000000005	1.594547	0.000270608815426997	0.23571599999999998	1.1490799999999999	0.014528	0.005159	0.378181	25.923719000000002	57.385979000000006	4.074313	8.771930000000001	135.343652	41.890823	5.961337	8.771930000000001	135.343652	65.54726099999999	55.87246999999999	8.771930000000001	135.343652
clean_E1266.phy-out.fas	197	157	176	315	30	0.10340799999999999	0.8965920000000001	54.38839599999999	12.672523	10.340827	194.69674799999999	72.473612	15.607054000000002	11.573468	0.40906	0.024403	0.0017109999999999998	0.034717000000000005	0.0027429999999999998	46.737113	1.603235	0.000646928934010152	0.311556	0.313156	0.000252	3.3e-05	0.87787	33.401546999999994	56.477394	7.954711	10.340827	194.69674799999999	38.355575	4.698108	10.340827	194.69674799999999	68.33221800000001	84.268837	10.340827	194.69674799999999
clean_E1267.phy-out.fas	328	174	209	384	21	0.056760000000000005	0.94324	61.858428	6.624049	5.675972	91.530194	80.532057	11.642025	19.440231	0.44001599999999996	0.02632	0.0017870000000000002	0.03319	0.004028	45.864615	1.8150950000000001	0.00024109146341463398	0.17971600000000001	0.5328	0.000343	0.000259	0.190344	25.712902	55.010130000000004	3.779889	5.675972	91.530194	47.585059	1.22094	5.675972	91.530194	82.98009499999999	38.407902	5.675972	91.530194
clean_E1269.phy-out.fas	350	80	89	159	108	0.042372	0.957628	57.436893999999995	10.354447	4.237197	5.721158	83.92146	4.919976	15.973498999999999	0.48208100000000004	0.022192	0.001214	0.023637000000000002	0.001924	41.54755	1.7283110000000002	0.00016198	0.117601	2.970134	0.438291	0.24583200000000002	0.632983	27.523533	75.811812	5.023821	4.237197	5.721158	36.788729	1.404158	4.237197	5.721158	59.710141	63.464038	4.237197	5.721158
clean_E1270.phy-out.fas	356	317	340	468	45	0.040496	0.9595040000000001	54.79506899999999	17.653351	4.049625	94.11332	77.468441	12.867084	13.628226999999999	0.451561	0.017433	0.0007650000000000001	0.020995	0.0012980000000000001	62.39376800000001	1.673432	0.000245494382022472	0.19354200000000002	0.767367	0.303616	0.641207	0.11383399999999999	27.858186	56.37882	4.519073000000001	4.049625	94.11332	39.934639000000004	3.22955	4.049625	94.11332	68.071748	102.37192900000001	4.049625	94.11332
clean_E1271.phy-out.fas	371	359	388	489	174	0.106477	0.893523	54.102903000000005	10.293898	10.647727	43.160476	70.393524	8.134542	22.383772	0.426063	0.025914999999999997	0.001506	0.034628	0.003084	65.20652199999999	1.588274	0.00018403504043126699	0.160251	1.83823	0.5178010000000001	0.361166	0.572287	19.445901	59.39354399999999	3.793993	10.647727	43.160476	41.346907	2.897541	10.647727	43.160476	61.56825799999999	65.143095	10.647727	43.160476
clean_E1273.phy-out.fas	277	405	436	480	96	0.086552	0.9134479999999999	55.116147	10.951889999999999	8.655235000000001	164.543184	68.991034	15.4222	14.310162	0.41375500000000004	0.021609	0.001918	0.030286	0.002569	60.638686	1.830375	0.000417025270758123	0.27918899999999996	0.945156	0.000322	0.000813	0.037897	33.675284000000005	54.714873	5.173905	8.655235000000001	164.543184	36.276542	2.582059	8.655235000000001	164.543184	74.357026	61.954496999999996	8.655235000000001	164.543184
clean_E1274.phy-out.fas	343	276	299	438	72	0.175726	0.824274	61.351588	14.652159	17.572587	199.934109	63.576972	12.227109	20.960838	0.497884	0.030694	0.0026420000000000003	0.030683999999999996	0.002416	55.305882	1.637293	0.00040244897959183703	0.277253	1.253456	0.0	0.0	0.8338180000000001	30.183682	66.68387299999999	6.759989999999999	17.572587	199.934109	42.799199	7.4022380000000005	17.572587	199.934109	74.571692	86.682112	17.572587	199.934109
clean_E1275.phy-out.fas	349	381	454	564	174	0.215707	0.784293	56.546973	11.498786	21.570749	35.778292	61.60110699999999	7.758889	16.641759	0.45490200000000003	0.02188	0.001263	0.025993000000000002	0.0020399999999999997	65.578035	1.699153	0.000181624641833811	0.139342	1.8729060000000002	0.106945	0.113097	0.200241	23.031132999999997	56.478547999999996	7.199778	21.570749	35.778292	40.31993	3.834257	21.570749	35.778292	72.842442	58.411409	21.570749	35.778292
clean_E1276.phy-out.fas	336	237	277	504	24	0.118941	0.881059	62.507093000000005	7.669035000000001	11.894133	130.74074	74.75790699999999	14.164947	19.897810999999997	0.417997	0.024977000000000003	0.00156	0.034466000000000004	0.004753	47.15015	1.896391	0.000275779761904762	0.221681	0.570385	0.10906400000000001	0.078553	0.33287100000000003	27.74815	61.025762	2.060252	11.894133	130.74074	38.288540000000005	1.7205869999999999	11.894133	130.74074	88.206976	55.126158	11.894133	130.74074
clean_E1277.phy-out.fas	324	67	74	150	66	0.003704	0.996296	57.153949	7.8678289999999995	0.37037	7.168903	89.15771600000001	5.300744	14.225446	0.49158999999999997	0.021785	0.001401	0.022322	0.002198	34.604361	1.9228509999999999	0.000178558641975309	0.11768499999999998	2.8262259999999997	0.17356300000000002	0.139102	0.331585	28.890456	52.479611	3.6243809999999996	0.37037	7.168903	49.767229	1.23136	0.37037	7.168903	69.215006	58.431812	0.37037	7.168903
clean_E1281.phy-out.fas	354	188	207	366	18	0.036468	0.9635319999999999	63.87989399999999	9.680502	3.646846	87.992248	81.915101	11.7493	18.670111	0.48073999999999995	0.025571	0.001819	0.027386	0.002617	50.068376	1.778	0.000226985875706215	0.16714400000000001	0.939526	0.391625	0.391625		24.821424	68.581292	5.793697	3.646846	87.992248	35.791312	1.0562340000000001	3.646846	87.992248	87.267099	55.352926000000004	3.646846	87.992248
clean_E1282.phy-out.fas	374	279	314	486	105	0.048343000000000004	0.951657	52.554896	13.236702	4.834291	55.098909	78.475256	8.853374	30.241187	0.44353000000000004	0.036153	0.0035759999999999998	0.044996	0.007187000000000001	57.98921800000001	1.810525	0.00020022192513369	0.16883399999999998	2.774972	0.0	0.0	0.274966	31.797083	49.456848	3.35086	4.834291	55.098909	41.440765999999996	2.2810349999999997	4.834291	55.098909	66.767073	90.888364	4.834291	55.098909
clean_E1283.phy-out.fas	274	343	385	483	54	0.106905	0.8930950000000001	57.383363	6.806506	10.690484	140.8361	69.30814699999999	13.214823	12.945437	0.412541	0.019707	0.000897	0.027755000000000002	0.0019420000000000001	65.405904	1.5953600000000001	0.000355197080291971	0.23591399999999998	0.531122	0.015769	0.006774	0.325577	20.386195999999998	58.607781	4.706005	10.690484	140.8361	50.255624	5.534643	10.690484	140.8361	63.286683999999994	32.762777	10.690484	140.8361
