alignment	tree_id	group	rank	au_test
E1063.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.874
E1063.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.126
E1064.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.944
E1064.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.056
E1067.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.917
E1067.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.083
E1068.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.610
E1068.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.390
E1069.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.600
E1069.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.398
E1072.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.570
E1072.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.430
E1074.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.713
E1074.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.287
E1077.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.570
E1077.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.430
E1078.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.867
E1078.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.133
E1079.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.950
E1079.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.050
E1083.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.737
E1083.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.263
E1084.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.808
E1084.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.192
E1086.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.702
E1086.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.298
E1087.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.552
E1087.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.448
E1088.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.979
E1088.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.021
E1089.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.705
E1089.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.295
E1091.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.609
E1091.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.391
E1092.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.571
E1092.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.429
E1093.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.831
E1093.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.169
E1095.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.755
E1095.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.245
E1096.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.734
E1096.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.266
E1097.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.521
E1097.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.479
E1099.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.850
E1099.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.150
E1101.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.651
E1101.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.349
E1102.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.958
E1102.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.042
E1103.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.708
E1103.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.292
E1104.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.878
E1104.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.122
E1105.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.727
E1105.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.273
E1106.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.799
E1106.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.201
E1108.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.895
E1108.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.105
E1109.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.905
E1109.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.095
E1110.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.735
E1110.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.265
E1111.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.495
E1111.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.505
E1112.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0
E1112.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0
E1113.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0
E1113.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0
E1114.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.572
E1114.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.428
E1116.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.567
E1116.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.433
E1117.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0
E1117.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0
E1118.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.640
E1118.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.360
E1120.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.811
E1120.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.189
E1122.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.550
E1122.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.450
E1123.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.726
E1123.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.274
E1124.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.520
E1124.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.480
E1125.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.721
E1125.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.279
E1126.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.642
E1126.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.358
E1127.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.592
E1127.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.408
E1130.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.832
E1130.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.168
E1131.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.824
E1131.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.176
E1132.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0
E1132.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0
E1133.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.544
E1133.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.456
E1136.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.583
E1136.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.417
E1137.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.790
E1137.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.210
E1138.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.856
E1138.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.144
E1139.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.494
E1139.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.506
E1140.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.871
E1140.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.129
E1141.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.666
E1141.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.334
E1142.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.842
E1142.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.158
E1143.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.863
E1143.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.137
E1145.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.752
E1145.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.248
E1146.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.522
E1146.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.478
E1149.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.510
E1149.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.490
E1151.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.830
E1151.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.170
E1153.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.581
E1153.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.419
E1154.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.747
E1154.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.253
E1157.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0
E1157.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0
E1158.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.630
E1158.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.370
E1159.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.759
E1159.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.241
E1161.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.824
E1161.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.176
E1163.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.625
E1163.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.375
E1164.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.753
E1164.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.247
E1165.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.533
E1165.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.467
E1166.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.793
E1166.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.207
E1167.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.641
E1167.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.359
E1169.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.897
E1169.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.103
E1170.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	1	0.634
E1170.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	2	0.366
E1171.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.877
E1171.r2_para_no_lavaretus_TBL_tlike_aln	1	(Outgroup,(Eso_salmo,(Argentiniformes,(Osme_Stomia,(Neoteleostei,Galaxiiformes)))));	2	0.123
E1174.r2_para_no_lavaretus_TBL_tlike_aln	2	(Outgroup,((Eso_salmo,Argentiniformes),(Osme_Stomia,(Neoteleostei,Galaxiiformes))));	1	0.541
